user_id,signup_date,country,device_type,traffic_source
673,2023-01-30,Brazil,tablet,direct
674,2023-01-06,Germany,desktop,organic_search
675,2023-05-13,Australia,mobile,direct
676,2023-02-06,India,tablet,direct
677,2023-10-11,Brazil,mobile,organic_search
678,2023-08-07,Australia,mobile,referral
679,2023-08-09,US,desktop,facebook_ads
680,2024-06-18,Singapore,tablet,organic_search
681,2024-02-28,Canada,tablet,organic_search
682,2024-03-05,Singapore,mobile,facebook_ads
683,2023-01-17,Singapore,desktop,facebook_ads
684,2024-04-10,Brazil,desktop,facebook_ads
685,2023-09-12,US,desktop,google_ads
686,2023-01-08,India,desktop,email
687,2023-11-18,India,mobile,organic_search
688,2024-05-04,Germany,tablet,referral
689,2024-05-18,Brazil,desktop,direct
690,2023-06-08,India,mobile,google_ads
691,2023-07-28,US,mobile,google_ads
692,2023-12-18,Germany,desktop,referral
693,2023-03-12,US,mobile,email
694,2023-01-22,Australia,tablet,email
695,2024-03-12,India,desktop,facebook_ads
696,2024-04-14,Germany,tablet,organic_search
697,2024-06-21,Brazil,tablet,organic_search
698,2023-01-27,Brazil,tablet,direct
699,2024-05-19,Australia,mobile,organic_search
700,2023-11-26,Singapore,desktop,direct
701,2024-03-18,Germany,mobile,organic_search
702,2024-04-08,Australia,mobile,referral
703,2024-01-28,US,mobile,direct
704,2024-01-23,Australia,desktop,google_ads
705,2023-11-03,Australia,mobile,referral
706,2023-10-19,US,desktop,google_ads
707,2023-03-24,Brazil,desktop,email
708,2023-11-02,Brazil,mobile,google_ads
709,2024-05-21,Australia,tablet,referral
710,2023-01-28,Singapore,mobile,email
711,2023-12-27,Brazil,mobile,facebook_ads
712,2023-11-03,India,mobile,email
713,2024-02-26,Canada,tablet,google_ads
714,2024-01-14,India,tablet,email
715,2023-05-14,Brazil,desktop,facebook_ads
716,2024-05-28,India,tablet,direct
717,2023-05-09,Singapore,desktop,facebook_ads
718,2024-03-05,Singapore,tablet,facebook_ads
719,2023-06-24,Canada,desktop,google_ads
720,2023-10-31,Brazil,desktop,facebook_ads
721,2023-07-31,Singapore,mobile,organic_search
722,2023-12-30,Australia,tablet,referral
723,2024-06-03,US,mobile,referral
724,2024-03-04,US,tablet,google_ads
725,2024-05-07,India,mobile,facebook_ads
726,2023-08-19,Brazil,tablet,organic_search
727,2023-09-17,Germany,tablet,direct
728,2023-11-15,Germany,tablet,email
729,2023-06-04,Germany,tablet,email
730,2023-02-01,Australia,mobile,email
731,2024-03-12,Brazil,tablet,referral
732,2023-09-17,Singapore,tablet,referral
733,2023-12-30,Singapore,desktop,direct
734,2024-05-04,Singapore,desktop,email
735,2023-04-03,India,desktop,organic_search
736,2023-12-06,Singapore,desktop,email
737,2024-04-29,Germany,mobile,google_ads
738,2024-06-07,UK,tablet,google_ads
739,2023-01-28,Singapore,desktop,referral
740,2023-03-09,Australia,desktop,direct
741,2024-04-23,Canada,desktop,google_ads
742,2023-11-26,Canada,mobile,google_ads
743,2024-01-27,US,mobile,email
744,2023-09-01,Brazil,tablet,direct
745,2024-02-03,Brazil,tablet,facebook_ads
746,2024-05-22,India,mobile,facebook_ads
747,2023-06-26,UK,tablet,email
748,2023-01-15,US,tablet,email
749,2024-02-24,Singapore,mobile,direct
750,2023-01-18,Germany,tablet,facebook_ads
751,2023-02-11,US,mobile,facebook_ads
752,2024-01-01,UK,tablet,google_ads
753,2023-02-14,India,tablet,facebook_ads
754,2023-07-10,Singapore,mobile,referral
755,2023-12-12,Canada,mobile,organic_search
756,2023-12-12,Australia,desktop,google_ads
757,2024-01-06,India,desktop,referral
758,2024-01-09,Australia,desktop,direct
759,2024-04-12,Singapore,tablet,facebook_ads
760,2023-01-09,Brazil,mobile,referral
761,2023-05-23,India,tablet,organic_search
762,2023-08-11,Australia,desktop,google_ads
763,2023-12-30,Brazil,mobile,direct
764,2024-03-07,UK,desktop,referral
765,2023-07-28,Canada,tablet,referral
766,2023-11-20,Germany,tablet,email
767,2023-07-28,Brazil,tablet,referral
768,2024-04-14,Germany,mobile,organic_search
769,2023-12-24,US,desktop,direct
770,2023-09-22,India,mobile,direct
771,2023-09-13,Singapore,mobile,direct
772,2023-11-21,Canada,desktop,referral
773,2024-04-02,Singapore,tablet,email
774,2024-03-10,India,desktop,referral
775,2024-01-04,India,tablet,direct
776,2024-01-09,India,desktop,google_ads
777,2024-02-06,Brazil,tablet,organic_search
778,2024-05-10,UK,mobile,organic_search
779,2024-01-14,India,desktop,referral
780,2023-07-11,UK,mobile,email
781,2023-10-23,Canada,desktop,referral
782,2023-01-25,India,tablet,email
783,2023-09-30,Canada,desktop,organic_search
784,2023-02-20,UK,tablet,direct
785,2023-04-06,Germany,mobile,direct
786,2023-07-20,Brazil,mobile,google_ads
787,2024-02-11,US,tablet,organic_search
788,2023-06-04,Australia,tablet,google_ads
789,2023-03-05,Singapore,tablet,organic_search
790,2023-04-05,India,mobile,direct
791,2023-07-13,Australia,tablet,facebook_ads
792,2024-03-11,India,mobile,email
793,2023-12-11,UK,tablet,referral
794,2024-02-08,Brazil,tablet,direct
795,2024-02-22,UK,tablet,referral
796,2023-11-06,Australia,mobile,facebook_ads
797,2024-02-15,Singapore,mobile,organic_search
798,2023-04-05,Brazil,mobile,google_ads
799,2023-11-03,Australia,tablet,referral
800,2023-07-19,US,mobile,direct
801,2023-11-02,Germany,tablet,referral
802,2023-02-11,Singapore,desktop,referral
803,2024-03-08,Germany,mobile,email
804,2023-04-17,Brazil,desktop,referral
805,2023-03-07,Brazil,desktop,direct
806,2023-05-24,Brazil,mobile,referral
807,2023-10-17,Brazil,desktop,google_ads
808,2023-10-17,Brazil,mobile,referral
809,2023-04-11,Germany,mobile,referral
810,2023-06-22,US,mobile,referral
811,2023-11-20,UK,mobile,referral
812,2024-04-23,Australia,tablet,facebook_ads
813,2023-05-27,Germany,tablet,email
814,2023-10-15,Singapore,desktop,organic_search
815,2023-07-23,Brazil,tablet,direct
816,2023-05-19,Germany,mobile,direct
817,2024-01-30,Brazil,tablet,direct
818,2024-03-03,Germany,mobile,facebook_ads
819,2023-06-28,Germany,tablet,facebook_ads
820,2023-07-29,Canada,mobile,direct
821,2023-07-16,US,desktop,organic_search
822,2023-06-06,Australia,tablet,direct
823,2024-02-25,US,mobile,google_ads
824,2024-05-07,Brazil,desktop,referral
825,2024-06-19,Australia,tablet,email
826,2023-01-31,Australia,desktop,direct
827,2023-03-29,Australia,mobile,facebook_ads
828,2023-01-31,Australia,tablet,organic_search
829,2023-05-23,Brazil,desktop,organic_search
830,2024-03-15,Brazil,desktop,email
831,2024-06-21,India,mobile,referral
832,2023-08-07,Canada,mobile,direct
833,2023-04-12,Germany,mobile,direct
834,2024-02-04,UK,desktop,email
835,2023-12-15,Brazil,mobile,organic_search
836,2023-06-17,Canada,mobile,direct
837,2023-04-25,India,mobile,referral
838,2024-04-22,India,desktop,google_ads
839,2023-05-28,Canada,mobile,google_ads
840,2023-01-21,Singapore,mobile,referral
841,2024-01-05,India,mobile,facebook_ads
842,2024-01-30,India,desktop,email
843,2023-02-11,Germany,desktop,direct
844,2023-07-15,US,desktop,google_ads
845,2024-04-27,India,mobile,organic_search
846,2023-03-20,Germany,mobile,google_ads
847,2023-07-01,US,mobile,email
848,2023-10-18,UK,desktop,organic_search
849,2023-09-25,Canada,desktop,google_ads
850,2023-03-06,India,tablet,email
851,2024-02-14,Canada,tablet,direct
852,2023-04-30,Germany,desktop,google_ads
853,2023-05-12,India,mobile,email
854,2024-01-23,Canada,tablet,organic_search
855,2023-12-23,UK,tablet,direct
856,2023-05-10,UK,desktop,facebook_ads
857,2024-06-05,Canada,desktop,direct
858,2023-10-13,Singapore,tablet,facebook_ads
859,2023-03-27,Canada,tablet,organic_search
860,2023-10-12,India,tablet,google_ads
861,2023-11-13,US,desktop,organic_search
862,2023-08-14,India,tablet,google_ads
863,2024-02-25,UK,desktop,email
864,2023-06-24,Canada,mobile,email
865,2024-05-14,India,tablet,google_ads
866,2024-05-12,Australia,tablet,organic_search
867,2023-08-05,India,tablet,referral
868,2023-03-17,Brazil,desktop,referral
869,2023-03-23,Australia,desktop,google_ads
870,2023-05-28,Canada,mobile,facebook_ads
871,2023-09-06,UK,tablet,facebook_ads
872,2023-12-01,Brazil,mobile,organic_search
873,2023-04-26,Australia,mobile,referral
874,2023-02-18,India,tablet,facebook_ads
875,2023-07-26,Singapore,desktop,email
876,2024-03-23,Australia,desktop,organic_search
877,2024-06-12,Brazil,mobile,direct
878,2023-08-01,UK,tablet,direct
879,2024-05-21,Brazil,desktop,organic_search
880,2023-11-08,Brazil,mobile,email
881,2024-04-09,UK,desktop,referral
882,2023-09-18,Singapore,mobile,google_ads
883,2023-01-16,India,tablet,organic_search
884,2023-10-10,Germany,mobile,google_ads
885,2023-05-02,Germany,tablet,google_ads
886,2023-11-09,Germany,desktop,google_ads
887,2023-09-18,India,desktop,google_ads
888,2024-02-03,Singapore,mobile,facebook_ads
889,2023-03-18,Canada,tablet,google_ads
890,2024-01-12,India,tablet,direct
891,2023-09-03,India,mobile,google_ads
892,2023-11-27,Canada,desktop,facebook_ads
893,2024-03-26,US,tablet,direct
894,2023-08-18,UK,desktop,google_ads
895,2023-08-04,Canada,tablet,referral
896,2023-08-29,Singapore,tablet,organic_search
897,2023-03-07,Germany,mobile,email
898,2023-11-08,Canada,tablet,organic_search
899,2023-05-28,US,tablet,referral
900,2024-02-11,Brazil,mobile,direct
901,2023-01-24,India,tablet,organic_search
902,2023-05-02,US,desktop,google_ads
903,2023-11-20,Canada,mobile,google_ads
904,2023-01-09,India,tablet,organic_search
905,2023-04-14,Singapore,tablet,google_ads
906,2023-10-10,Australia,mobile,google_ads
907,2023-12-21,Canada,desktop,referral
908,2023-12-30,Singapore,mobile,organic_search
909,2024-05-29,Canada,mobile,direct
910,2023-10-21,UK,desktop,google_ads
911,2023-03-29,US,tablet,referral
912,2023-10-09,Australia,mobile,facebook_ads
913,2023-12-06,Singapore,desktop,organic_search
914,2023-05-11,Australia,tablet,referral
915,2024-06-11,Germany,tablet,facebook_ads
916,2023-07-20,India,tablet,direct
917,2023-08-16,India,desktop,google_ads
918,2023-07-29,UK,mobile,referral
919,2024-04-07,Canada,desktop,email
920,2023-04-18,India,mobile,organic_search
921,2023-01-06,Brazil,tablet,organic_search
922,2023-12-18,US,desktop,direct
923,2023-10-26,Brazil,desktop,organic_search
924,2024-02-15,Singapore,tablet,facebook_ads
925,2023-04-07,Brazil,tablet,facebook_ads
926,2024-02-03,Canada,tablet,referral
927,2023-09-17,Brazil,desktop,direct
928,2023-01-07,Canada,mobile,organic_search
929,2023-04-07,Australia,tablet,email
930,2023-07-22,Canada,mobile,organic_search
931,2023-05-11,Australia,tablet,facebook_ads
932,2023-09-19,UK,tablet,organic_search
933,2023-06-30,Germany,desktop,organic_search
934,2023-08-22,Brazil,tablet,organic_search
935,2023-09-21,US,tablet,facebook_ads
936,2024-06-15,Australia,desktop,email
937,2023-01-22,UK,desktop,facebook_ads
938,2023-02-03,Germany,mobile,facebook_ads
939,2023-03-28,Singapore,tablet,organic_search
940,2023-12-20,Germany,mobile,email
941,2024-03-30,Australia,mobile,referral
942,2024-01-04,Australia,desktop,referral
943,2024-01-24,Singapore,desktop,google_ads
944,2023-09-15,Brazil,tablet,referral
945,2023-06-15,Brazil,desktop,referral
946,2023-05-13,Singapore,tablet,organic_search
947,2023-04-28,India,desktop,organic_search
948,2024-05-13,India,mobile,referral
949,2024-02-15,Germany,mobile,facebook_ads
950,2024-03-28,US,desktop,organic_search
951,2023-04-06,Brazil,tablet,facebook_ads
952,2023-09-30,Canada,desktop,organic_search
953,2024-03-06,Australia,mobile,google_ads
954,2023-12-18,India,desktop,google_ads
955,2024-04-02,Germany,mobile,organic_search
956,2023-12-07,Brazil,tablet,organic_search
957,2024-01-13,Germany,desktop,referral
958,2023-11-09,US,mobile,referral
959,2023-11-15,Canada,desktop,direct
960,2023-08-26,Germany,mobile,google_ads
961,2023-04-09,Canada,desktop,google_ads
962,2023-02-17,Canada,mobile,direct
963,2023-12-12,Germany,desktop,referral
964,2023-03-21,UK,desktop,google_ads
965,2024-02-11,Brazil,mobile,referral
966,2023-01-14,UK,mobile,email
967,2024-01-14,US,desktop,email
968,2023-11-18,Singapore,desktop,email
969,2023-02-12,UK,desktop,google_ads
970,2023-11-24,Germany,desktop,google_ads
971,2024-01-04,Canada,mobile,referral
972,2023-12-22,Germany,tablet,facebook_ads
973,2023-07-08,Germany,desktop,direct
974,2023-07-28,Germany,mobile,facebook_ads
975,2023-07-02,Canada,mobile,facebook_ads
976,2024-03-15,Singapore,mobile,facebook_ads
977,2023-11-12,Brazil,mobile,email
978,2024-02-08,Singapore,mobile,facebook_ads
979,2024-04-09,Germany,tablet,email
980,2023-08-01,Australia,mobile,referral
981,2023-04-18,UK,desktop,organic_search
982,2023-10-25,Singapore,desktop,direct
983,2024-02-11,US,mobile,email
984,2023-09-17,Australia,mobile,direct
985,2023-02-19,Brazil,desktop,email
986,2024-02-07,India,desktop,referral
987,2024-05-06,Brazil,mobile,google_ads
988,2023-03-11,Australia,desktop,facebook_ads
989,2023-08-03,Australia,desktop,email
990,2023-01-06,Australia,tablet,referral
991,2023-11-05,Germany,tablet,facebook_ads
992,2023-03-24,Singapore,mobile,email
993,2023-08-11,Singapore,mobile,google_ads
994,2023-03-05,Brazil,tablet,referral
995,2023-12-18,Canada,tablet,referral
996,2024-03-26,India,desktop,referral
997,2023-09-23,Singapore,mobile,google_ads
998,2024-04-20,Brazil,mobile,facebook_ads
999,2023-07-28,Australia,mobile,referral
1000,2023-05-01,Germany,mobile,organic_search
1001,2023-01-22,UK,tablet,google_ads
1002,2024-04-07,India,desktop,email
1003,2023-06-22,Germany,mobile,direct
1004,2023-05-14,Singapore,tablet,direct
1005,2024-03-31,Singapore,tablet,facebook_ads
1006,2023-06-26,Canada,mobile,referral
1007,2024-01-22,India,tablet,referral
1008,2023-04-08,UK,desktop,google_ads
1009,2023-04-23,Canada,tablet,email
1010,2023-02-06,UK,tablet,organic_search
1011,2024-05-29,Singapore,tablet,google_ads
1012,2023-11-02,Brazil,desktop,organic_search
1013,2024-05-07,Germany,desktop,organic_search
1014,2024-03-09,Singapore,mobile,organic_search
1015,2023-06-18,Germany,tablet,facebook_ads
1016,2024-04-11,UK,desktop,referral
1017,2023-05-30,Brazil,desktop,referral
1018,2024-02-10,Australia,desktop,organic_search
1019,2023-04-16,Brazil,desktop,email
1020,2023-07-15,India,mobile,google_ads
1021,2023-02-20,Brazil,desktop,email
1022,2023-10-24,Singapore,mobile,direct
1023,2024-03-13,US,mobile,direct
1024,2023-03-31,Germany,tablet,email
1025,2024-06-10,Singapore,mobile,facebook_ads
1026,2023-03-05,Canada,tablet,google_ads
1027,2023-05-10,India,desktop,organic_search
1028,2024-06-04,Brazil,tablet,facebook_ads
1029,2023-02-09,UK,tablet,google_ads
1030,2023-06-14,Singapore,tablet,email
1031,2023-11-13,India,tablet,email
1032,2023-03-23,India,mobile,direct
1033,2023-05-09,Canada,tablet,facebook_ads
1034,2024-01-17,Germany,desktop,organic_search
1035,2024-05-12,India,mobile,referral
1036,2023-11-22,Germany,mobile,organic_search
1037,2023-08-25,Brazil,tablet,organic_search
1038,2023-10-10,Canada,tablet,organic_search
1039,2023-02-17,Canada,desktop,direct
1040,2023-01-26,Germany,mobile,referral
1041,2024-06-09,UK,tablet,google_ads
1042,2023-04-08,Germany,tablet,email
1043,2023-02-23,UK,desktop,direct
1044,2023-01-28,India,tablet,direct
1045,2023-05-30,Singapore,tablet,referral
1046,2024-04-15,Canada,tablet,facebook_ads
1047,2024-01-31,Canada,mobile,email
1048,2024-03-18,Brazil,desktop,referral
1049,2023-09-16,Brazil,tablet,referral
1050,2023-12-20,Germany,tablet,facebook_ads
1051,2023-02-11,Germany,desktop,google_ads
1052,2023-10-28,Germany,desktop,facebook_ads
1053,2023-06-19,UK,mobile,organic_search
1054,2024-03-30,US,tablet,facebook_ads
1055,2024-06-01,India,tablet,facebook_ads
1056,2023-12-27,US,desktop,direct
1057,2023-12-07,UK,tablet,direct
1058,2024-05-08,Brazil,desktop,direct
1059,2023-08-01,US,tablet,referral
1060,2024-05-18,US,desktop,organic_search
1061,2023-04-24,Singapore,tablet,referral
1062,2024-02-01,UK,desktop,facebook_ads
1063,2023-10-28,Canada,mobile,google_ads
1064,2023-03-27,UK,desktop,google_ads
1065,2023-08-30,India,desktop,organic_search
1066,2023-10-12,Germany,tablet,email
1067,2024-02-24,Brazil,desktop,organic_search
1068,2024-05-11,Canada,mobile,direct
1069,2023-03-26,Brazil,tablet,email
1070,2023-04-23,Singapore,mobile,google_ads
1071,2023-01-09,Germany,desktop,organic_search
1072,2023-10-30,Germany,mobile,organic_search
1073,2023-03-16,India,desktop,direct
1074,2023-03-31,Australia,mobile,google_ads
1075,2023-10-29,US,tablet,google_ads
1076,2024-05-28,UK,tablet,organic_search
1077,2024-05-29,Germany,tablet,organic_search
1078,2024-03-15,Australia,mobile,organic_search
1079,2023-01-20,Brazil,mobile,direct
1080,2023-07-17,US,mobile,referral
1081,2023-05-08,India,mobile,email
1082,2024-01-25,Canada,tablet,facebook_ads
1083,2023-08-15,Singapore,desktop,google_ads
1084,2023-08-15,India,desktop,google_ads
1085,2023-12-04,Germany,desktop,referral
1086,2023-07-18,UK,tablet,organic_search
1087,2023-04-03,Singapore,tablet,google_ads
1088,2024-05-21,Brazil,mobile,email
1089,2023-02-06,Brazil,mobile,referral
1090,2024-06-15,US,desktop,email
1091,2024-04-24,Australia,mobile,organic_search
1092,2024-05-17,Germany,tablet,organic_search
1093,2023-03-13,Germany,mobile,direct
1094,2023-06-17,Singapore,mobile,facebook_ads
1095,2024-05-14,Singapore,desktop,direct
1096,2023-06-12,Australia,desktop,google_ads
1097,2023-09-19,Singapore,tablet,referral
1098,2024-04-13,Brazil,mobile,google_ads
1099,2023-05-04,Canada,desktop,organic_search
1100,2023-04-11,India,mobile,organic_search
1101,2023-01-03,Brazil,tablet,direct
1102,2024-03-15,Canada,tablet,google_ads
1103,2024-01-18,India,tablet,email
1104,2023-03-13,Germany,mobile,organic_search
1105,2023-01-02,India,mobile,facebook_ads
1106,2023-05-12,Singapore,mobile,email
1107,2023-01-26,Brazil,tablet,referral
1108,2023-09-05,India,desktop,referral
1109,2023-10-17,UK,mobile,facebook_ads
1110,2023-11-25,Brazil,tablet,facebook_ads
1111,2023-10-15,UK,desktop,google_ads
1112,2023-06-17,Australia,desktop,facebook_ads
1113,2023-01-30,US,desktop,email
1114,2024-01-23,UK,tablet,google_ads
1115,2024-02-18,UK,tablet,facebook_ads
1116,2023-06-17,India,tablet,direct
1117,2023-07-30,Germany,mobile,organic_search
1118,2023-11-09,Brazil,desktop,organic_search
1119,2024-06-18,India,tablet,google_ads
1120,2024-05-03,Australia,mobile,facebook_ads
1121,2023-02-08,UK,tablet,email
1122,2023-05-07,Brazil,desktop,email
1123,2023-05-18,UK,tablet,organic_search
1124,2023-11-22,Brazil,desktop,email
1125,2023-01-03,US,mobile,facebook_ads
1126,2023-10-26,Singapore,tablet,email
1127,2023-04-25,Australia,mobile,referral
1128,2024-03-24,India,mobile,email
1129,2023-10-17,Canada,tablet,organic_search
1130,2023-09-19,US,tablet,google_ads
1131,2024-02-27,US,tablet,referral
1132,2024-05-25,Brazil,desktop,google_ads
1133,2024-05-29,UK,mobile,email
1134,2023-09-07,UK,mobile,direct
1135,2024-06-22,US,desktop,google_ads
1136,2024-05-13,Singapore,tablet,organic_search
1137,2024-01-12,Germany,tablet,google_ads
1138,2023-09-28,India,desktop,referral
1139,2023-05-25,Singapore,tablet,facebook_ads
1140,2023-04-14,Brazil,mobile,google_ads
